Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location,
WW263,10/17/2012,7:30,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,GH Pond - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.52,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,GH Pond - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,pH - 00400,8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,GH Pond - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",0.3,ug/l,U,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,GH Pond - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,GH Pond - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,"Salinity, (ppt) - 00480",29.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,GH - Teal Road,
WW263,10/17/2012,7:30,Grab,Water,0.5,Temperature - 00011,15.4,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,GH - Teal Road,
WW265,5/16/2012,7:00,Grab,Water,0.3,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,5/16/2012,7:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",0.6,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,5/16/2012,7:00,Grab,Water,0.3,Dissolved Oxygen - 00300,5.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,5/16/2012,7:00,Grab,Water,0.3,Temperature - 00011,18.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,5/30/2012,7:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",0.6,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,Dissolved Oxygen - 00300,3.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,Enterococci - 31639,20,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,Fecal Coliform - 74055,10,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.01,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Nitrogen, Ammonia Dissolved as N - 00608",0.085,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.485,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,pH - 00400,7.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",7,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,"Phosphorus, Total - 00665",35,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,5/30/2012,7:00,Grab,Water,0.6,Temperature - 00011,24.4,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,6/13/2012,7:15,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,6/13/2012,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",0.6,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,6/13/2012,7:15,Grab,Water,0.6,Dissolved Oxygen - 00300,4.5,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,6/13/2012,7:15,Grab,Water,0.6,Temperature - 00011,21.2,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,6/27/2012,7:10,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,Dissolved Oxygen - 00300,5.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,Fecal Coliform - 74055,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,Run on 6/28/12,NP Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.01,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.51,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",11,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Phosphorus, Total - 00665",44,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,"Salinity, (ppt) - 00480",30.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,NP - Crawford Dock,
WW265,6/27/2012,7:10,Grab,Water,0.6,Temperature - 00011,21.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,7/11/2012,7:40,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,7/11/2012,7:40,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,7/11/2012,7:40,Grab,Water,0.6,Dissolved Oxygen - 00300,4.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,7/11/2012,7:40,Grab,Water,0.6,Temperature - 00011,26.7,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",22,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,7/25/2012,7:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,Dissolved Oxygen - 00300,5.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,Fecal Coliform - 74055,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.005,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.585,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,pH - 00400,8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",8,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,"Salinity, (ppt) - 00480",34,ppt,,0.4,ppt,0.4,ppt,URIWW,,,NP - Crawford Dock,
WW265,7/25/2012,7:00,Grab,Water,0.6,Temperature - 00011,24.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,8/8/2012,7:15,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",20.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,8/8/2012,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,8/8/2012,7:15,Grab,Water,0.6,Dissolved Oxygen - 00300,5.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,8/8/2012,7:15,Grab,Water,0.6,Temperature - 00011,26.6,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",15.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,8/22/2012,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,Dissolved Oxygen - 00300,6.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,Fecal Coliform - 74055,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.005,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Nitrogen, Ammonia Dissolved as N - 00608",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.51,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,pH - 00400,8.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",4,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,"Phosphorus, Total - 00665",42,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,8/22/2012,7:15,Grab,Water,0.6,Temperature - 00011,23.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,9/5/2012,7:15,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",11.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,9/5/2012,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,9/5/2012,7:15,Grab,Water,0.6,Dissolved Oxygen - 00300,4.5,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,9/5/2012,7:15,Grab,Water,0.6,Temperature - 00011,23.6,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,9/19/2012,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,Dissolved Oxygen - 00300,5.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,Enterococci - 31639,10,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,Fecal Coliform - 74055,20,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.0025,mg/l,U,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Nitrogen, Ammonia Dissolved as N - 00608",0.095,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.565,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,pH - 00400,8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",9,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Phosphorus, Total - 00665",48,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,"Salinity, (ppt) - 00480",33.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,NP - Crawford Dock,
WW265,9/19/2012,7:15,Grab,Water,0.6,Temperature - 00011,20.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,10/3/2012,7:00,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,10/3/2012,7:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,10/3/2012,7:00,Grab,Water,0.6,Dissolved Oxygen - 00300,7.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,10/3/2012,7:00,Grab,Water,0.6,Temperature - 00011,18.3,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Crawford Dock,
WW265,10/17/2012,7:10,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,Dissolved Oxygen - 00300,7.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,Fecal Coliform - 74055,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Nitrate + Nitrite, Dissolved - 00631",0.0025,mg/l,U,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Nitrogen, Ammonia Dissolved as N - 00608",0.08,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Nitrogen, Total (unfiltered) - 00600",0.35,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,pH - 00400,7.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Phosphorus, Dissolved - 00666",7,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Phosphorus, Total - 00665",24,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,"Salinity, (ppt) - 00480",32.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,NP - Crawford Dock,
WW265,10/17/2012,7:10,Grab,Water,0.6,Temperature - 00011,12.3,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Crawford Dock,
WW268,5/17/2012,8:50,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Stumpy Point,
WW268,5/17/2012,8:50,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,NP - Stumpy Point,
WW268,5/17/2012,8:50,Grab,Water,1.3,Dissolved Oxygen - 00300,8.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Stumpy Point,
WW268,5/17/2012,8:50,Grab,Water,0.5,Dissolved Oxygen - 00300,8.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Stumpy Point,
WW268,5/17/2012,8:50,Grab,Water,1.3,Temperature - 00011,14,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,5/17/2012,8:50,Grab,Water,0.2,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,5/17/2012,8:50,Grab,Water,0.5,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",15.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Stumpy Point,
WW268,5/30/2012,8:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,Dissolved Oxygen - 00300,8.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,Dissolved Oxygen - 00300,8.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,Enterococci - 31639,64,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Stumpy Pt,
WW268,5/30/2012,8:30,Grab,Water,0.5,Fecal Coliform - 74055,87,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,NP Stumpy Pt,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.005,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,"Nitrate + Nitrite, Dissolved - 00631",0.065,mg/l,,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,"Nitrogen, Total (unfiltered) - 00600",0.53,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.535,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,pH - 00400,7.8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,pH - 00400,7.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",4,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,"Phosphorus, Dissolved - 00666",4,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,"Phosphorus, Total - 00665",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,"Phosphorus, Total - 00665",38,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,1.3,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.2,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,5/30/2012,8:30,Grab,Water,0.5,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,NP - Stumpy Point,
WW268,6/15/2012,9:45,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,NP - Stumpy Point,
