Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,Watershed Code,Monitor 1,Monitor 2
WW04,06/02/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.15,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,06/10/2016,10:10:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,06/17/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,06/24/2016,10:28:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,07/01/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,07/08/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,07/22/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,08/04/2016,10:25:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,08/12/2016,10:25:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,08/19/2016,10:35:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,08/26/2016,10:13:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,09/02/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,09/09/2016,10:10:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,09/16/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,09/23/2016,,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.1,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,10/07/2016,10:07:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW04,10/20/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.2,m,,0.1,m,0.1,m,,,,,,,,Belleville Pond - Upper,A,Stanley Spink,
WW05,05/22/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,05/29/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,06/03/2016,4:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,06/10/2016,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.25,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,06/18/2016,4:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,06/25/2016,3:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.25,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,07/12/2016,5:20:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,07/16/2016,1:05:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.35,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,07/23/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,07/30/2016,4:20:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.15,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,08/06/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,08/13/2016,12:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,08/19/2016,4:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,08/27/2016,5:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,09/03/2016,3:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,09/10/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.25,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,09/18/2016,3:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,09/24/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,10/07/2016,4:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,10/16/2016,1:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.25,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW05,10/22/2016,11:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,PA,Russ Chateauneuf,
WW06,05/12/2016,,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.05,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,05/21/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.15,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,05/27/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.1,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,06/04/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.1,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,06/11/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,06/18/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,07/02/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.1,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,07/09/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.05,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,07/23/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,07/30/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,08/06/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.95,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,08/20/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,08/26/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,09/02/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,09/10/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,09/17/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,09/23/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.75,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,10/08/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.05,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,10/15/2016,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.95,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW06,10/21/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,,Boone Lake,WD,Becky Sprague,
WW08,05/19/2016,11:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,06/20/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,06/27/2016,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,07/05/2016,10:50:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5.05,m,,0.1,m,0.1,m,,,,,,,Not reported,Carr Pond (NK),PE,Wayne Banks,
WW08,07/11/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,07/21/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,dropped off chl before frozen,Carr Pond (NK),PE,Wayne Banks,
WW08,08/01/2016,11:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.88,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,08/07/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.92,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,08/16/2016,,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.7,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,08/22/2016,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,09/12/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,09/21/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.85,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,10/04/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW08,10/13/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",5,m,,0.1,m,0.1,m,,,,,,,forgot DO bottles,Carr Pond (NK),PE,Wayne Banks,
WW08,10/20/2016,10:40:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.86,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (NK),PE,Wayne Banks,
WW09,05/14/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.2,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,06/04/2016,8:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,Very calm.  Temperature stratified,Carr Pond (WG),PA,Jeff Johnson,
WW09,06/19/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.85,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,07/09/2016,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,07/23/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,08/13/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.5,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,08/27/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,09/10/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,09/24/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.7,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,10/08/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.5,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW09,10/21/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.6,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),PA,Jeff Johnson,
WW12,05/20/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Deep Pond,CW,Stan Bailey,
WW12,07/28/2016,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Deep Pond,CW,Stan Bailey,
WW12,08/29/2016,1:10:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.4,m,,0.1,m,0.1,m,,,,,,,,Deep Pond,CW,Stan Bailey,
WW135,05/14/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.3,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,05/21/2016,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.7,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,05/28/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,Big bladderwort bloom :(,Bowdish Lake,TH,Cam Ventura,
WW135,06/04/2016,10:21:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.3,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,06/10/2016,3:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,06/17/2016,4:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,06/25/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.75,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,07/01/2016,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.75,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,07/09/2016,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,07/16/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.5,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,07/22/2016,9:20:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,07/30/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.5,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,08/05/2016,4:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.35,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,08/12/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.45,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,08/20/2016,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,08/28/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,09/10/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.6,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,09/17/2016,12:45:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.4,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,09/24/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.6,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,10/01/2016,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.4,m,,0.1,m,0.1,m,,,,,,,,Bowdish Lake,TH,Cam Ventura,
WW135,10/08/2016,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.35,m,,0.1,m,0.1,m,,,,,,,Bowdish Lake Drawdown started,Bowdish Lake,TH,Cam Ventura,
WW135,10/15/2016,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.7,m,,0.1,m,0.1,m,,,,,,,1 week into drawdown,Bowdish Lake,TH,Cam Ventura,
WW141,05/12/2016,8:25:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.76,m,,0.1,m,0.1,m,,,,,,,,P'tuck River @ Potter Hill,WD,Elise Torello,
WW145,05/28/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,06/04/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.2,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,06/11/2016,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.3,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,06/18/2016,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,07/04/2016,12:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,07/10/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.6,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,07/17/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.2,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,07/23/2016,9:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,07/30/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.2,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,08/14/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,08/27/2016,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,09/10/2016,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,10/02/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW145,10/21/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,TA,Ed Adamowski,
WW147,05/09/2016,2:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.5,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,05/21/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.5,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,05/28/2016,2:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.5,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,06/11/2016,12:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.5,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,06/26/2016,10:03:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.1,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,07/10/2016,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,07/23/2016,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,08/08/2016,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,09/11/2016,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW147,09/24/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0.1,m,0.1,m,,,,,,,,Coventry Reservoir (Stump P),PA,Steven Faria,
WW148,05/13/2016,11:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.5,m,,0.1,m,0.1,m,,,,,,,,Wash Pond,CW,Austin Smith,
WW148,07/22/2016,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.5,m,,0.1,m,0.1,m,,,,,,,,Wash Pond,CW,Austin Smith,
