WW ID,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter #,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed
WW487,5/31/2018,6:30 AM,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,"Laura T, Sarina Olsen","Madison W, Kerrie L",BH
WW487,5/31/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,"Laura T, Sarina Olsen","Madison W, Kerrie L",BH
WW487,5/31/2018,6:30 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,"Laura T, Sarina Olsen","Madison W, Kerrie L",BH
WW487,5/31/2018,6:30 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,"Laura T, Sarina Olsen","Madison W, Kerrie L",BH
WW487,5/31/2018,6:30 AM,Grab,Water,0.5,Temperature - 00011,13.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,"Laura T, Sarina Olsen","Madison W, Kerrie L",BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,Dissolved Oxygen - 00300,8.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,Enterococci - 31639,122,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,Fecal Coliform - 74055,52,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Nitrate + Nitrite, Dissolved - 00631",1.785,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Nitrogen, Total (unfiltered) - 00600",1.7,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,pH - 00400,7.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Phosphorus, Total - 00665",26,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/14/2018,6:30 AM,Grab,Water,0.25,Temperature - 00011,15.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/28/2018,6:30 AM,Grab,Water,0.25,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/28/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/28/2018,6:30 AM,Grab,Water,0.25,Dissolved Oxygen - 00300,6.5,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/28/2018,6:30 AM,Grab,Water,0.25,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,6/28/2018,6:30 AM,Grab,Water,0.25,Temperature - 00011,17.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,Dissolved Oxygen - 00300,4.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,Enterococci - 31639,1842,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,Fecal Coliform - 74055,1539,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Nitrogen, Total (unfiltered) - 00600",1.3625,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,pH - 00400,6.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",69,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Phosphorus, Total - 00665",303.5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/12/2018,7:00 AM,Grab,Water,0.25,Temperature - 00011,16.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/26/2018,6:45 AM,Grab,Water,0.15,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/26/2018,6:45 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.3,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/26/2018,6:45 AM,Grab,Water,0.15,Dissolved Oxygen - 00300,2.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/26/2018,6:45 AM,Grab,Water,0.15,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,7/26/2018,6:45 AM,Grab,Water,0.15,Temperature - 00011,20.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Madison Withers,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,Dissolved Oxygen - 00300,8.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Duplicate,Water,0.25,Enterococci - 31639,2187,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,Enterococci - 31639,3255,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Duplicate,Water,0.25,Fecal Coliform - 74055,393,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,Fecal Coliform - 74055,393,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Nitrate + Nitrite, Dissolved - 00631",0.43,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Nitrogen, Total (unfiltered) - 00600",0.73,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,pH - 00400,7.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",37,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Phosphorus, Total - 00665",43,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/9/2018,6:50 AM,Grab,Water,0.25,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,8/23/2018,6:20 AM,Grab,Water,0.25,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T & Madison Withers,Jayme Foreman,BH
WW487,8/23/2018,6:20 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T & Madison Withers,Jayme Foreman,BH
WW487,8/23/2018,6:20 AM,Grab,Water,0.25,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T & Madison Withers,Jayme Foreman,BH
WW487,8/23/2018,6:20 AM,Grab,Water,0.25,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T & Madison Withers,Jayme Foreman,BH
WW487,8/23/2018,6:20 AM,Grab,Water,0.25,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T & Madison Withers,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",50.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.25,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,Dissolved Oxygen - 00300,3.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,Enterococci - 31639,94,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,Fecal Coliform - 74055,496,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Nitrate + Nitrite, Dissolved - 00631",0.008,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Nitrogen, Total (unfiltered) - 00600",3.22,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,pH - 00400,7.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Replicate,Water,0.1,pH - 00400,7.2,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Phosphorus, Total - 00665",742,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/6/2018,6:30 AM,Grab,Water,0.1,Temperature - 00011,22.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/20/2018,6:30 AM,Grab,Water,0.3,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/20/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/20/2018,6:30 AM,Grab,Water,0.3,Dissolved Oxygen - 00300,9.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/20/2018,6:30 AM,Grab,Water,0.3,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,9/20/2018,6:30 AM,Grab,Water,0.3,Temperature - 00011,15.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1,m,,0.1,m,0.1,m,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,10.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,Enterococci - 31639,504,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,Fecal Coliform - 74055,960,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",1.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",1.66,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,pH - 00400,7.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",51,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Phosphorus, Total - 00665",74,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,"Salinity, (ppt) - 00480",,ppt,N,0.4,ppt,0.4,ppt,URIWW,,,,,,Non-tidal site,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW487,10/4/2018,6:30 AM,Grab,Water,0.5,Temperature - 00011,16,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,State of tide =  High,Bristol Harbor (#11) - Silver West,Laura T,Jayme Foreman,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,8.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,State of tide =  Low,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,Enterococci - 31639,20,MPN/100,,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,Fecal Coliform - 74055,1,MPN/100,U,10,MPN/100,10,MPN/100,URIWW,,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",0.39,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,pH - 00400,7.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
WW488,5/17/2018,6:30 AM,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Bristol Harbor (#12) - Herreshoff,Keith/Lilly,Fenway,BH
