WW ID,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter #,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed
WW145,9/16/2017,14:00,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/16/2017,14:00,Grab,Water,1.0,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/16/2017,14:00,Grab,Water,6.0,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.2,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,Dissolved Oxygen - 00300,8.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.0,Dissolved Oxygen - 00300,8.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,0.5,Enterococci - 31639,3.0,MPN/100ml,,1.0,MPN/100ml,1.0,MPN/100ml,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.635,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,"Nitrogen, Total (unfiltered) - 00600",0.575,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,pH - 00400,6.84,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,pH - 00400,7.0,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",6.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,"Phosphorus, Dissolved - 00666",10.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,"Phosphorus, Total - 00665",23.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.2,"Phosphorus, Total - 00665",33.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Composite,Water,,Secchi Depth - 00069,3.63,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,0.1,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,1.0,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,9/23/2017,10:15,Grab,Water,6.0,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.7,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,6.2,Dissolved Oxygen - 00300,8.05,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Composite,Water,,Secchi Depth - 00069,2.48,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,0.1,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,1.0,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/1/2017,11:00,Grab,Water,6.2,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,Alkalinity - 00410,9.08,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,Chloride - 00940,29.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,Chloride - 00940,35.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.2,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.0,Dissolved Oxygen - 00300,8.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,0.5,Enterococci - 31639,4.1,MPN/100ml,,1.0,MPN/100ml,1.0,MPN/100ml,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.425,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,"Nitrogen, Total (unfiltered) - 00600",0.58,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,pH - 00400,6.84,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,pH - 00400,6.78,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",8.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,"Phosphorus, Dissolved - 00666",6.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,"Phosphorus, Total - 00665",22.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.2,"Phosphorus, Total - 00665",27.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Composite,Water,,Secchi Depth - 00069,3.05,m,,0.1,m,0.1,m,,,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,0.1,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,1.0,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
WW145,10/14/2017,9:00,Grab,Water,6.0,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Stafford Pond,Ed Adamowski,,TA
